,product_name,product_url,category,status,stars
630,Zebronics SAGA Portable Bluetooth wireless speaker,https://yoshops.com/products/zebronics-saga-portable-bluetooth-wireless-speaker,Laptop Accessories,unreviewed,
631,Sandisk Ultra Dual 16gb OTG Pen Drive,https://yoshops.com/products/sandisk-dual-16gb-usb-30-otg-pen-drive,Laptop Accessories,unreviewed,
632,QUECHUA Kid's Tablet Bags-Cases Backpack 15Liter - Blue,https://yoshops.com/products/quechua-kids-tablet-bags-cases-backpack-15liter-blue,Laptop Accessories,unreviewed,
633,KIPSTA Sports Laptop Backpack 17Liter- Grey/Yellow,https://yoshops.com/products/kipsta-sports-laptop-backpack-17liter-greyyellow,Laptop Accessories,unreviewed,
634,QUECHUA Laptop Bag 20 Litre (Yellow),https://yoshops.com/products/quechua-laptop-bag-20-litre-yellow,Laptop Accessories,unreviewed,
635,UBON CONCH Wireless Bluetooth Speaker,https://yoshops.com/products/ubon-conch-wireless-bluetooth-speaker,Laptop Accessories,unreviewed,
636,"UBON GBT-30A WOODEN Wireless Bluetooth Speaker for mobile,laptop,pc",https://yoshops.com/products/ubon-gbt-30a-wooden-wireless-bluetooth-speaker-for-mobile-laptop-pc1,Laptop Accessories,unreviewed,
637,TG 113 Wireless Bluetooth Speaker,https://yoshops.com/products/tg-113-wireless-bluetooth-speaker,Laptop Accessories,unreviewed,
638,WS887 Mini Wireless Bluetooth Speaker,https://yoshops.com/products/ws887-mini-wireless-bluetooth-speaker1,Laptop Accessories,unreviewed,
639,GT-112 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/gt-112-portable-wireless-bluetooth-speaker,Laptop Accessories,unreviewed,
640,A0-105 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/a0-105-portable-wireless-bluetooth-speaker,Laptop Accessories,unreviewed,
641,A-031 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/a-031-portable-wireless-bluetooth-speaker,Laptop Accessories,Reviewd,5.0 star rating
642,"Ladies Small Hand Bag Color(Balck,Pink,Green)",https://yoshops.com/products/ladies-small-hand-bag-color-balck-pink-green,Laptop Accessories,unreviewed,
643,"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker",https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker,Laptop Accessories,Reviewd,5.0 star rating
644,Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black),https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1,Laptop Accessories,unreviewed,
645,Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black,https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black,Laptop Accessories,unreviewed,
646,"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Laptop Accessories,unreviewed,
647,"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker",https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker,Laptop Accessories,unreviewed,
648,Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life,https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life,Laptop Accessories,unreviewed,
649,Zebronics External TV Tuner Card TL1010,https://yoshops.com/products/zebronics-external-tv-tuner-card-tl1010,Computers Accessories,Reviewd,4.9 star rating
650,Zebronics ZEB-U740 UPS 600VA,https://yoshops.com/products/zebronics-zeb-u740-ups-600va,Computers Accessories,Reviewd,5.0 star rating
651,Dell KB216 Multimedia USB Wired Keyboard,https://yoshops.com/products/dell-kb216-multimedia-usb-wired-keyboard,Computers Accessories,Reviewd,5.0 star rating
652,Zebion Gamepad,https://yoshops.com/products/zebion-gamepad,Computers Accessories,Reviewd,5.0 star rating
653,Zebronics ZEBVR100 Virtual Reality Kit VR box 3D 360 Degree,https://yoshops.com/products/zebronics-zebvr100-virtual-reality-kit-vr-box-3d-360-degree,Computers Accessories,Reviewd,4.8 star rating
654,"Upstox Free Demat & Trading Account Get Free Gift (Wallet,Bag,Earphone) Value of Rs.999 from Yoshops.com",https://yoshops.com/products/upstox-free-demat-trading-account-get-free-gift-wallet-bag-earphone-value-of-rs-999-from-yoshops-com,Computers Accessories,Reviewd,5.0 star rating
655,Zebronics Radiant Multimedia Gaming Keyboard,https://yoshops.com/products/zebronics-radiant-multimedia-gaming-keyboard,Computers Accessories,Reviewd,5.0 star rating
656,QUECHUA Ultra-Compact Backpack10-Litre - Black,https://yoshops.com/products/quechua-ultra-compact-backpack10-litre-black,Computers Accessories,Reviewd,5.0 star rating
657,QUECHUA Mini Laptop Bag 10 Liter- Red/Black,https://yoshops.com/products/quechua-laptop-bag,Computers Accessories,Reviewd,5.0 star rating
658,Zebronics ZEB-16A 16 inch (39.6 cm) LED Monitor Full HD,https://yoshops.com/products/zebronics-zeb-16a-16-inch-396-cm-led-monitor-full-hd,Computers Accessories,Reviewd,5.0 star rating
659,Boat Rockerz 225 Metal Wireless Bluetooth Headset with Mic (Black),https://yoshops.com/products/boat-rockerz-225-metal-wireless-bluetooth-headset-with-mic-black,Computers Accessories,unreviewed,
660,Candytech H111i Supersonic Bass earphone Wired Headset With Mic,https://yoshops.com/products/candytech-h111i-supersonic-bass-earphone-wired-headset-with-mic,Computers Accessories,unreviewed,
661,Y0-100 Wireless Mouse,https://yoshops.com/products/y0-100-wireless-mouse,Computers Accessories,Reviewd,5.0 star rating
662,Zebion Ergo PS2 USB Keyboard (Black and Red Keys),https://yoshops.com/products/zebion-ergo-ps2-usb-keyboard-black-and-red-keys,Computers Accessories,unreviewed,
663,Ultra Thin Keyboard Cover for Laptop Keyboard,https://yoshops.com/products/ultra-thin-keyboard-cover-for-laptop-keyboard1,Computers Accessories,unreviewed,
664,Casio MJ-12SA Desktop Calculator -Black,https://yoshops.com/products/casio-mj-12sa-desktop-calculator-black,Computers Accessories,unreviewed,
665,Zebronics 18.5 inch Full HD LED Monitor,https://yoshops.com/products/zebronics-185-inch-full-hd-led-monitor,Computers Accessories,unreviewed,
666,Zebronics ZEB-A19 19-inch LED Monitor,https://yoshops.com/products/zebronics-zeb-a19-19-inch-led-monitor,Computers Accessories,unreviewed,
667,ZEBRONICS All-In-One USB Card Reader,https://yoshops.com/products/zebronics-all-in-one-usb-card-reader,Computers Accessories,unreviewed,
668,Free Gift Value of Rs.999 and Get Free Paytm Money Demat Account,https://yoshops.com/products/free-gift-value-of-rs-999-and-get-free-paytm-money-demat-account,Computers Accessories,unreviewed,
669,"Hammer Airflow True Wireless Earbud with Mic (Black & White), 5 Hours Playtime,with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbud-with-mic-black-white-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Computers Accessories,unreviewed,
670,"Zebion Glider Wireless Mouse(Black,White)",https://yoshops.com/products/zebion-glider-wireless-mouseblackwhite,Computers Accessories,unreviewed,
671,Zebronics ZEB-K11 USB keyboard (Black),https://yoshops.com/products/zebronics-zeb-k11-usb-keyboard-black,Computers Accessories,unreviewed,
672,Quantum mini usb keyboard,https://yoshops.com/products/quantum-mini-usb-keyboard,Computers Accessories,unreviewed,
673,Yo215 Wireless Keyboard,https://yoshops.com/products/yo215-wireless-keyboard,Computers Accessories,unreviewed,
674,Zebronics Neon Optical USB Mouse Black,https://yoshops.com/products/zebronics-neon-optical-usb-mouse-black,Computers Accessories,unreviewed,
675,SECUPIX USB MOUSE - MU2011,https://yoshops.com/products/secupix-usb-mouse-mu2011,Computers Accessories,unreviewed,
676,Zebronics Ride Wireless Optical Mouse,https://yoshops.com/products/zebronics-wireless-optical-mouse,Computers Accessories,Reviewd,5.0 star rating
677,Zebion Ergo Wireless Slim Fit G1600 Keyboard and Mouse,https://yoshops.com/products/zebion-ergo-wireless-slim-fit-g1600-keyboard-and-mouse,Computers Accessories,unreviewed,
678,Logitech MK220 Wireless Keyboard and Mouse Combo,https://yoshops.com/products/logitech-mk220-wireless-keyboard-and-mouse-combo,Computers Accessories,Reviewd,5.0 star rating
679,Logitech Mk235 Wireless Keyboard Mouse Combo-Black,https://yoshops.com/products/logitech-mk235-wireless-keyboard-mouse-combo-black,Computers Accessories,unreviewed,
680,zebronics keyboard mouse combo,https://yoshops.com/products/zebronics-keyboard-mouse-combo,Computers Accessories,unreviewed,
681,150Mbps Wireless Nano USB Adapter,https://yoshops.com/products/150mbps-wireless-nano-usb-adapter,Computers Accessories,unreviewed,
682,Mini Mushroom Portable Bluetooth Mobile/Tablet Speaker,https://yoshops.com/products/mini-mushroom-portable-bluetooth-mobiletablet-speaker,Computers Accessories,Reviewd,4.5 star rating
683,Jackly Screwdriver Set Tool Kit(Pack of 32),https://yoshops.com/products/jackly-screwdriver-set-tool-kitpack-of-32,Computers Accessories,unreviewed,
684,Sandisk Ultra Dual 16gb OTG Pen Drive,https://yoshops.com/products/sandisk-dual-16gb-usb-30-otg-pen-drive,Computers Accessories,unreviewed,
685,KIPSTA Sports Laptop Backpack 17Liter- Grey/Yellow,https://yoshops.com/products/kipsta-sports-laptop-backpack-17liter-greyyellow,Computers Accessories,unreviewed,
686,UBON CONCH Wireless Bluetooth Speaker,https://yoshops.com/products/ubon-conch-wireless-bluetooth-speaker,Computers Accessories,unreviewed,
687,"UBON GBT-30A WOODEN Wireless Bluetooth Speaker for mobile,laptop,pc",https://yoshops.com/products/ubon-gbt-30a-wooden-wireless-bluetooth-speaker-for-mobile-laptop-pc1,Computers Accessories,unreviewed,
688,TG 113 Wireless Bluetooth Speaker,https://yoshops.com/products/tg-113-wireless-bluetooth-speaker,Computers Accessories,unreviewed,
689,WS887 Mini Wireless Bluetooth Speaker,https://yoshops.com/products/ws887-mini-wireless-bluetooth-speaker1,Computers Accessories,unreviewed,
690,GT-112 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/gt-112-portable-wireless-bluetooth-speaker,Computers Accessories,unreviewed,
691,A0-105 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/a0-105-portable-wireless-bluetooth-speaker,Computers Accessories,unreviewed,
692,A-031 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/a-031-portable-wireless-bluetooth-speaker,Computers Accessories,Reviewd,5.0 star rating
693,"Ladies Small Hand Bag Color(Balck,Pink,Green)",https://yoshops.com/products/ladies-small-hand-bag-color-balck-pink-green,Computers Accessories,unreviewed,
694,"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker",https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker,Computers Accessories,Reviewd,5.0 star rating
695,Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black),https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1,Computers Accessories,unreviewed,
696,Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black,https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black,Computers Accessories,unreviewed,
697,"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Computers Accessories,unreviewed,
698,"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker",https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker,Computers Accessories,unreviewed,
699,Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life,https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life,Computers Accessories,unreviewed,
700,Summer Internship Gift,https://yoshops.com/products/summer-internship-gift,Accessories,Reviewd,4.6 star rating
701,Zebronics External TV Tuner Card TL1010,https://yoshops.com/products/zebronics-external-tv-tuner-card-tl1010,Accessories,Reviewd,4.9 star rating
702,Refer and Earn Rs.2000 and Get Free Partnership Gift,https://yoshops.com/products/refer-and-earn-rs-2000-and-get-free-partnership-gift,Accessories,Reviewd,5.0 star rating
703,Zebronics ZEB-U740 UPS 600VA,https://yoshops.com/products/zebronics-zeb-u740-ups-600va,Accessories,Reviewd,5.0 star rating
704,Dell KB216 Multimedia USB Wired Keyboard,https://yoshops.com/products/dell-kb216-multimedia-usb-wired-keyboard,Accessories,Reviewd,5.0 star rating
705,Zebion Gamepad,https://yoshops.com/products/zebion-gamepad,Accessories,Reviewd,5.0 star rating
706,Hot Wheels Car 5 Gift Pack,https://yoshops.com/products/hot-wheels-car-5-gift-pack,Accessories,Reviewd,5.0 star rating
707,Sony MDR-G45LP On-Ear Street Wired Headphone,https://yoshops.com/products/sony-mdr-g45lp-on-ear-street-wired-headphone,Accessories,Reviewd,5.0 star rating
708,"Upstox Free Demat & Trading Account Get Free Gift (Wallet,Bag,Earphone) Value of Rs.999 from Yoshops.com",https://yoshops.com/products/upstox-free-demat-trading-account-get-free-gift-wallet-bag-earphone-value-of-rs-999-from-yoshops-com,Accessories,Reviewd,5.0 star rating
709,HX-715 Flying Helicopter With Remote Control Toy,https://yoshops.com/products/flying-helicopter-with-remote-control,Accessories,Reviewd,5.0 star rating
710,Zebronics Radiant Multimedia Gaming Keyboard,https://yoshops.com/products/zebronics-radiant-multimedia-gaming-keyboard,Accessories,Reviewd,5.0 star rating
711,QUECHUA Ultra-Compact Backpack10-Litre - Black,https://yoshops.com/products/quechua-ultra-compact-backpack10-litre-black,Accessories,Reviewd,5.0 star rating
712,QUECHUA Mini Laptop Bag 10 Liter- Red/Black,https://yoshops.com/products/quechua-laptop-bag,Accessories,Reviewd,5.0 star rating
713,Mobile Spare Parts,https://yoshops.com/products/mobile-spare-part,Accessories,Reviewd,5.0 star rating
714,Zebronics ZEB-16A 16 inch (39.6 cm) LED Monitor Full HD,https://yoshops.com/products/zebronics-zeb-16a-16-inch-396-cm-led-monitor-full-hd,Accessories,Reviewd,5.0 star rating
715,SAMSUNG Travel Adapter White Battery Charger,https://yoshops.com/products/samsung-travel-adapter-white-battery-charger,Accessories,Reviewd,5.0 star rating
716,Samsung Universal Mobile Charger USB Power Wall Adapter,https://yoshops.com/products/samsung-universal-mobile-charger-usb-power-wall-adapter,Accessories,Reviewd,5.0 star rating
717,QUECHUA Ultra Compact Travel 10 Litre Backpack (Blue),https://yoshops.com/products/quechua-ultra-compact-travel-10-litre-backpack-blue,Accessories,Reviewd,5.0 star rating
718,Auto ePass 2003 FIPS USB Token,https://yoshops.com/products/auto-epass-2003-fips-usb-token,Accessories,unreviewed,
719,King Driver Remote Control Car,https://yoshops.com/products/king-driver-remote-control-car,Accessories,unreviewed,
720,QUECHUA Travel Multi-Compartment Pouch - Brown,https://yoshops.com/products/quechua-travel-multi-compartment-pouch-brown,Accessories,unreviewed,
721,Boat Rockerz 225 Metal Wireless Bluetooth Headset with Mic (Black),https://yoshops.com/products/boat-rockerz-225-metal-wireless-bluetooth-headset-with-mic-black,Accessories,unreviewed,
722,Candytech H111i Supersonic Bass earphone Wired Headset With Mic,https://yoshops.com/products/candytech-h111i-supersonic-bass-earphone-wired-headset-with-mic,Accessories,unreviewed,
723,Laptop Spare Parts,https://yoshops.com/products/laptop-spare-parts,Accessories,unreviewed,
724,Y0-100 Wireless Mouse,https://yoshops.com/products/y0-100-wireless-mouse,Accessories,Reviewd,5.0 star rating
725,BOROLINE ANTISEPTIC CREAM Combo,https://yoshops.com/products/boroline-cream,Accessories,unreviewed,
726,Zebion Ergo PS2 USB Keyboard (Black and Red Keys),https://yoshops.com/products/zebion-ergo-ps2-usb-keyboard-black-and-red-keys,Accessories,unreviewed,
727,Nova NHC-3791 Electric Hair Trimmer (Black),https://yoshops.com/products/nova-nhc-3017-electric-hair-clipper,Accessories,Reviewd,4.7 star rating
728,Ultra Thin Keyboard Cover for Laptop Keyboard,https://yoshops.com/products/ultra-thin-keyboard-cover-for-laptop-keyboard1,Accessories,unreviewed,
729,Casio MJ-12SA Desktop Calculator -Black,https://yoshops.com/products/casio-mj-12sa-desktop-calculator-black,Accessories,unreviewed,
730,Casio DR-140TM Printing Calculator,https://yoshops.com/products/casio-dr-140tm-printing-calculator,Accessories,unreviewed,
731,Zebronics 18.5 inch Full HD LED Monitor,https://yoshops.com/products/zebronics-185-inch-full-hd-led-monitor,Accessories,unreviewed,
732,Zebronics ZEB-A19 19-inch LED Monitor,https://yoshops.com/products/zebronics-zeb-a19-19-inch-led-monitor,Accessories,unreviewed,
733,QUECHUA LAPTOP Bag BACKPACK 20 Litre - GREY,https://yoshops.com/products/quechua-laptop-backpack-20-litre-grey,Accessories,unreviewed,
734,KIPSTA Light Sports Bag 15 Litres - Blue,https://yoshops.com/products/kipsta-light-sports-bag-15-litres-blue,Accessories,unreviewed,
735,ZEBRONICS All-In-One USB Card Reader,https://yoshops.com/products/zebronics-all-in-one-usb-card-reader,Accessories,unreviewed,
736,"Mini VR BOX Virtual Reality Headsets with ultra 3D glasses Compatible with Android and IOS Devices (Blue, Black)",https://yoshops.com/products/mini-vr-box-virtual-reality-headsets-with-ultra-3d-glasses-compatible-with-android-and-ios-devices-blue-black,Accessories,unreviewed,
